curveid,shape_id,X,Y
0,0,189,36
0,0,190,36
0,0,191,36
0,0,192,36
0,0,193,36
0,0,194,36
0,0,195,36
0,0,196,36
0,0,203,36
0,0,204,36
0,0,205,36
0,0,207,36
0,0,208,36
0,0,209,36
0,0,210,36
0,0,212,36
0,0,213,36
0,0,214,36
0,0,215,36
0,0,216,36
0,0,217,36
0,0,219,36
0,0,220,36
0,0,230,36
0,0,231,36
0,0,42,37
0,0,133,37
0,0,134,37
0,0,135,37
0,0,166,37
0,0,167,37
0,0,168,37
0,0,169,37
0,0,170,37
0,0,171,37
0,0,172,37
0,0,173,37
0,0,191,37
0,0,193,37
0,0,194,37
0,0,196,37
0,0,197,37
0,0,198,37
0,0,199,37
0,0,200,37
0,0,201,37
0,0,221,37
0,0,222,37
0,0,223,37
0,0,224,37
0,0,225,37
0,0,226,37
0,0,227,37
0,0,231,37
0,0,41,38
0,0,130,38
0,0,131,38
0,0,161,38
0,0,162,38
0,0,163,38
0,0,164,38
0,0,165,38
0,0,191,38
0,0,200,38
0,0,201,38
0,0,202,38
0,0,227,38
0,0,228,38
0,0,229,38
0,0,230,38
0,0,231,38
0,0,41,39
0,0,126,39
0,0,127,39
0,0,129,39
0,0,155,39
0,0,156,39
0,0,157,39
0,0,159,39
0,0,160,39
0,0,192,39
0,0,202,39
0,0,203,39
0,0,231,39
0,0,232,39
0,0,233,39
0,0,234,39
0,0,40,40
0,0,122,40
0,0,124,40
0,0,125,40
0,0,150,40
0,0,152,40
0,0,153,40
0,0,154,40
0,0,192,40
0,0,203,40
0,0,204,40
0,0,231,40
0,0,234,40
0,0,235,40
0,0,236,40
0,0,39,41
0,0,120,41
0,0,121,41
0,0,146,41
0,0,147,41
0,0,148,41
0,0,149,41
0,0,193,41
0,0,204,41
0,0,231,41
0,0,236,41
0,0,237,41
0,0,39,42
0,0,116,42
0,0,117,42
0,0,118,42
0,0,142,42
0,0,143,42
0,0,145,42
0,0,194,42
0,0,205,42
0,0,231,42
0,0,238,42
0,0,239,42
0,0,38,43
0,0,113,43
0,0,114,43
0,0,138,43
0,0,140,43
0,0,141,43
0,0,194,43
0,0,205,43
0,0,230,43
0,0,239,43
0,0,37,44
0,0,110,44
0,0,112,44
0,0,135,44
0,0,136,44
0,0,137,44
0,0,195,44
0,0,205,44
0,0,230,44
0,0,240,44
0,0,37,45
0,0,108,45
0,0,109,45
0,0,131,45
0,0,132,45
0,0,133,45
0,0,196,45
0,0,205,45
0,0,229,45
0,0,230,45
0,0,240,45
0,0,241,45
0,0,36,46
0,0,104,46
0,0,105,46
0,0,106,46
0,0,127,46
0,0,128,46
0,0,129,46
0,0,196,46
0,0,198,46
0,0,199,46
0,0,200,46
0,0,202,46
0,0,203,46
0,0,204,46
0,0,205,46
0,0,207,46
0,0,229,46
0,0,241,46
0,0,36,47
0,0,101,47
0,0,102,47
0,0,123,47
0,0,124,47
0,0,125,47
0,0,197,47
0,0,204,47
0,0,208,47
0,0,209,47
0,0,210,47
0,0,228,47
0,0,229,47
0,0,241,47
0,0,35,48
0,0,98,48
0,0,99,48
0,0,120,48
0,0,121,48
0,0,197,48
0,0,198,48
0,0,203,48
0,0,204,48
0,0,210,48
0,0,211,48
0,0,212,48
0,0,228,48
0,0,241,48
0,0,35,49
0,0,95,49
0,0,97,49
0,0,117,49
0,0,119,49
0,0,198,49
0,0,203,49
0,0,213,49
0,0,227,49
0,0,241,49
0,0,34,50
0,0,93,50
0,0,94,50
0,0,113,50
0,0,115,50
0,0,116,50
0,0,198,50
0,0,202,50
0,0,214,50
0,0,226,50
0,0,227,50
0,0,241,50
0,0,34,51
0,0,90,51
0,0,91,51
0,0,111,51
0,0,112,51
0,0,199,51
0,0,201,51
0,0,202,51
0,0,215,51
0,0,225,51
0,0,226,51
0,0,241,51
0,0,33,52
0,0,87,52
0,0,88,52
0,0,108,52
0,0,109,52
0,0,199,52
0,0,200,52
0,0,201,52
0,0,215,52
0,0,225,52
0,0,241,52
0,0,33,53
0,0,84,53
0,0,86,53
0,0,105,53
0,0,106,53
0,0,199,53
0,0,200,53
0,0,215,53
0,0,224,53
0,0,241,53
0,0,32,54
0,0,33,54
0,0,82,54
0,0,83,54
0,0,102,54
0,0,104,54
0,0,198,54
0,0,199,54
0,0,200,54
0,0,215,54
0,0,223,54
0,0,240,54
0,0,32,55
0,0,79,55
0,0,80,55
0,0,100,55
0,0,101,55
0,0,197,55
0,0,198,55
0,0,200,55
0,0,215,55
0,0,222,55
0,0,240,55
0,0,32,56
0,0,77,56
0,0,78,56
0,0,97,56
0,0,98,56
0,0,196,56
0,0,197,56
0,0,201,56
0,0,215,56
0,0,221,56
0,0,239,56
0,0,240,56
0,0,31,57
0,0,74,57
0,0,75,57
0,0,94,57
0,0,95,57
0,0,195,57
0,0,196,57
0,0,201,57
0,0,214,57
0,0,220,57
0,0,239,57
0,0,31,58
0,0,73,58
0,0,91,58
0,0,93,58
0,0,194,58
0,0,195,58
0,0,202,58
0,0,214,58
0,0,219,58
0,0,238,58
0,0,239,58
0,0,31,59
0,0,70,59
0,0,72,59
0,0,88,59
0,0,90,59
0,0,192,59
0,0,193,59
0,0,202,59
0,0,213,59
0,0,214,59
0,0,218,59
0,0,238,59
0,0,30,60
0,0,68,60
0,0,69,60
0,0,85,60
0,0,87,60
0,0,191,60
0,0,192,60
0,0,202,60
0,0,212,60
0,0,216,60
0,0,217,60
0,0,237,60
0,0,30,61
0,0,65,61
0,0,67,61
0,0,83,61
0,0,84,61
0,0,189,61
0,0,190,61
0,0,202,61
0,0,212,61
0,0,215,61
0,0,216,61
0,0,236,61
0,0,30,62
0,0,63,62
0,0,64,62
0,0,80,62
0,0,82,62
0,0,189,62
0,0,203,62
0,0,211,62
0,0,214,62
0,0,215,62
0,0,235,62
0,0,236,62
0,0,30,63
0,0,61,63
0,0,62,63
0,0,78,63
0,0,79,63
0,0,187,63
0,0,188,63
0,0,203,63
0,0,210,63
0,0,213,63
0,0,234,63
0,0,29,64
0,0,58,64
0,0,59,64
0,0,75,64
0,0,76,64
0,0,186,64
0,0,187,64
0,0,203,64
0,0,209,64
0,0,211,64
0,0,212,64
0,0,233,64
0,0,234,64
0,0,29,65
0,0,56,65
0,0,57,65
0,0,73,65
0,0,74,65
0,0,184,65
0,0,185,65
0,0,204,65
0,0,207,65
0,0,208,65
0,0,210,65
0,0,211,65
0,0,232,65
0,0,29,66
0,0,55,66
0,0,70,66
0,0,71,66
0,0,183,66
0,0,204,66
0,0,206,66
0,0,208,66
0,0,209,66
0,0,231,66
0,0,232,66
0,0,29,67
0,0,52,67
0,0,54,67
0,0,69,67
0,0,181,67
0,0,182,67
0,0,204,67
0,0,205,67
0,0,208,67
0,0,230,67
0,0,28,68
0,0,50,68
0,0,51,68
0,0,67,68
0,0,68,68
0,0,179,68
0,0,180,68
0,0,204,68
0,0,206,68
0,0,207,68
0,0,229,68
0,0,28,69
0,0,48,69
0,0,49,69
0,0,64,69
0,0,65,69
0,0,177,69
0,0,178,69
0,0,203,69
0,0,204,69
0,0,205,69
0,0,228,69
0,0,229,69
0,0,28,70
0,0,46,70
0,0,47,70
0,0,62,70
0,0,63,70
0,0,175,70
0,0,176,70
0,0,201,70
0,0,202,70
0,0,203,70
0,0,204,70
0,0,227,70
0,0,28,71
0,0,44,71
0,0,45,71
0,0,60,71
0,0,61,71
0,0,174,71
0,0,200,71
0,0,201,71
0,0,202,71
0,0,226,71
0,0,28,72
0,0,43,72
0,0,57,72
0,0,58,72
0,0,172,72
0,0,173,72
0,0,199,72
0,0,200,72
0,0,224,72
0,0,225,72
0,0,28,73
0,0,40,73
0,0,42,73
0,0,56,73
0,0,171,73
0,0,197,73
0,0,198,73
0,0,199,73
0,0,223,73
0,0,28,74
0,0,38,74
0,0,39,74
0,0,54,74
0,0,55,74
0,0,169,74
0,0,170,74
0,0,196,74
0,0,197,74
0,0,198,74
0,0,221,74
0,0,222,74
0,0,27,75
0,0,36,75
0,0,37,75
0,0,52,75
0,0,53,75
0,0,167,75
0,0,168,75
0,0,194,75
0,0,195,75
0,0,196,75
0,0,220,75
0,0,27,76
0,0,34,76
0,0,35,76
0,0,50,76
0,0,51,76
0,0,164,76
0,0,165,76
0,0,193,76
0,0,194,76
0,0,219,76
0,0,27,77
0,0,33,77
0,0,48,77
0,0,49,77
0,0,162,77
0,0,163,77
0,0,191,77
0,0,192,77
0,0,218,77
0,0,27,78
0,0,31,78
0,0,32,78
0,0,46,78
0,0,47,78
0,0,160,78
0,0,161,78
0,0,189,78
0,0,190,78
0,0,191,78
0,0,216,78
0,0,217,78
0,0,27,79
0,0,29,79
0,0,30,79
0,0,44,79
0,0,45,79
0,0,159,79
0,0,188,79
0,0,189,79
0,0,215,79
0,0,27,80
0,0,28,80
0,0,29,80
0,0,43,80
0,0,157,80
0,0,158,80
0,0,186,80
0,0,187,80
0,0,188,80
0,0,214,80
0,0,26,81
0,0,27,81
0,0,41,81
0,0,42,81
0,0,154,81
0,0,156,81
0,0,184,81
0,0,185,81
0,0,186,81
0,0,212,81
0,0,213,81
0,0,24,82
0,0,25,82
0,0,27,82
0,0,39,82
0,0,40,82
0,0,152,82
0,0,153,82
0,0,182,82
0,0,183,82
0,0,184,82
0,0,210,82
0,0,23,83
0,0,37,83
0,0,38,83
0,0,150,83
0,0,151,83
0,0,180,83
0,0,181,83
0,0,182,83
0,0,209,83
0,0,21,84
0,0,22,84
0,0,27,84
0,0,35,84
0,0,36,84
0,0,147,84
0,0,149,84
0,0,179,84
0,0,180,84
0,0,207,84
0,0,208,84
0,0,20,85
0,0,27,85
0,0,34,85
0,0,35,85
0,0,145,85
0,0,146,85
0,0,177,85
0,0,178,85
0,0,179,85
0,0,205,85
0,0,18,86
0,0,19,86
0,0,27,86
0,0,32,86
0,0,33,86
0,0,144,86
0,0,175,86
0,0,176,86
0,0,204,86
0,0,205,86
0,0,16,87
0,0,17,87
0,0,27,87
0,0,31,87
0,0,141,87
0,0,142,87
0,0,172,87
0,0,173,87
0,0,174,87
0,0,202,87
0,0,203,87
0,0,205,87
0,0,15,88
0,0,16,88
0,0,27,88
0,0,29,88
0,0,30,88
0,0,139,88
0,0,140,88
0,0,171,88
0,0,172,88
0,0,200,88
0,0,201,88
0,0,205,88
0,0,14,89
0,0,27,89
0,0,28,89
0,0,136,89
0,0,137,89
0,0,169,89
0,0,170,89
0,0,199,89
0,0,205,89
0,0,13,90
0,0,27,90
0,0,135,90
0,0,167,90
0,0,168,90
0,0,197,90
0,0,198,90
0,0,205,90
0,0,12,91
0,0,25,91
0,0,26,91
0,0,28,91
0,0,132,91
0,0,133,91
0,0,165,91
0,0,166,91
0,0,195,91
0,0,196,91
0,0,205,91
0,0,10,92
0,0,11,92
0,0,24,92
0,0,25,92
0,0,28,92
0,0,129,92
0,0,131,92
0,0,163,92
0,0,164,92
0,0,165,92
0,0,193,92
0,0,194,92
0,0,205,92
0,0,9,93
0,0,10,93
0,0,23,93
0,0,28,93
0,0,127,93
0,0,128,93
0,0,160,93
0,0,161,93
0,0,162,93
0,0,163,93
0,0,191,93
0,0,192,93
0,0,205,93
0,0,7,94
0,0,8,94
0,0,22,94
0,0,28,94
0,0,124,94
0,0,125,94
0,0,158,94
0,0,159,94
0,0,161,94
0,0,189,94
0,0,190,94
0,0,191,94
0,0,205,94
0,0,6,95
0,0,7,95
0,0,21,95
0,0,121,95
0,0,123,95
0,0,156,95
0,0,157,95
0,0,158,95
0,0,187,95
0,0,188,95
0,0,204,95
0,0,5,96
0,0,19,96
0,0,20,96
0,0,28,96
0,0,119,96
0,0,120,96
0,0,153,96
0,0,155,96
0,0,156,96
0,0,186,96
0,0,204,96
0,0,4,97
0,0,18,97
0,0,19,97
0,0,27,97
0,0,28,97
0,0,116,97
0,0,117,97
0,0,151,97
0,0,152,97
0,0,153,97
0,0,184,97
0,0,185,97
0,0,204,97
0,0,2,98
0,0,3,98
0,0,17,98
0,0,18,98
0,0,26,98
0,0,29,98
0,0,113,98
0,0,114,98
0,0,148,98
0,0,149,98
0,0,150,98
0,0,151,98
0,0,181,98
0,0,182,98
0,0,183,98
0,0,204,98
0,0,1,99
0,0,2,99
0,0,16,99
0,0,17,99
0,0,25,99
0,0,29,99
0,0,110,99
0,0,112,99
0,0,146,99
0,0,147,99
0,0,149,99
0,0,150,99
0,0,179,99
0,0,180,99
0,0,204,99
0,0,0,100
0,0,1,100
0,0,15,100
0,0,16,100
0,0,24,100
0,0,29,100
0,0,107,100
0,0,109,100
0,0,144,100
0,0,145,100
0,0,146,100
0,0,147,100
0,0,178,100
0,0,179,100
0,0,204,100
0,0,0,101
0,0,15,101
0,0,22,101
0,0,29,101
0,0,103,101
0,0,105,101
0,0,106,101
0,0,141,101
0,0,143,101
0,0,145,101
0,0,175,101
0,0,176,101
0,0,177,101
0,0,203,101
0,0,14,102
0,0,20,102
0,0,21,102
0,0,30,102
0,0,101,102
0,0,102,102
0,0,138,102
0,0,139,102
0,0,140,102
0,0,141,102
0,0,142,102
0,0,173,102
0,0,174,102
0,0,203,102
0,0,13,103
0,0,19,103
0,0,30,103
0,0,98,103
0,0,99,103
0,0,136,103
0,0,137,103
0,0,138,103
0,0,140,103
0,0,171,103
0,0,172,103
0,0,203,103
0,0,12,104
0,0,13,104
0,0,18,104
0,0,30,104
0,0,94,104
0,0,95,104
0,0,97,104
0,0,133,104
0,0,135,104
0,0,136,104
0,0,137,104
0,0,168,104
0,0,169,104
0,0,170,104
0,0,202,104
0,0,12,105
0,0,17,105
0,0,31,105
0,0,91,105
0,0,93,105
0,0,131,105
0,0,132,105
0,0,133,105
0,0,134,105
0,0,166,105
0,0,167,105
0,0,202,105
0,0,12,106
0,0,15,106
0,0,16,106
0,0,30,106
0,0,87,106
0,0,88,106
0,0,90,106
0,0,128,106
0,0,129,106
0,0,130,106
0,0,132,106
0,0,165,106
0,0,202,106
0,0,11,107
0,0,12,107
0,0,14,107
0,0,29,107
0,0,31,107
0,0,83,107
0,0,84,107
0,0,86,107
0,0,125,107
0,0,126,107
0,0,128,107
0,0,129,107
0,0,162,107
0,0,163,107
0,0,164,107
0,0,201,107
0,0,202,107
0,0,11,108
0,0,13,108
0,0,28,108
0,0,31,108
0,0,79,108
0,0,80,108
0,0,82,108
0,0,122,108
0,0,123,108
0,0,124,108
0,0,125,108
0,0,126,108
0,0,160,108
0,0,161,108
0,0,201,108
0,0,11,109
0,0,12,109
0,0,27,109
0,0,32,109
0,0,75,109
0,0,77,109
0,0,78,109
0,0,119,109
0,0,120,109
0,0,122,109
0,0,124,109
0,0,158,109
0,0,159,109
0,0,201,109
0,0,11,110
0,0,12,110
0,0,26,110
0,0,32,110
0,0,71,110
0,0,72,110
0,0,73,110
0,0,74,110
0,0,116,110
0,0,117,110
0,0,118,110
0,0,120,110
0,0,121,110
0,0,155,110
0,0,156,110
0,0,157,110
0,0,200,110
0,0,10,111
0,0,12,111
0,0,25,111
0,0,32,111
0,0,67,111
0,0,68,111
0,0,69,111
0,0,113,111
0,0,114,111
0,0,117,111
0,0,118,111
0,0,153,111
0,0,154,111
0,0,200,111
0,0,9,112
0,0,12,112
0,0,13,112
0,0,25,112
0,0,33,112
0,0,61,112
0,0,62,112
0,0,63,112
0,0,65,112
0,0,66,112
0,0,110,112
0,0,111,112
0,0,112,112
0,0,113,112
0,0,114,112
0,0,116,112
0,0,150,112
0,0,151,112
0,0,152,112
0,0,199,112
0,0,200,112
0,0,8,113
0,0,13,113
0,0,14,113
0,0,15,113
0,0,24,113
0,0,33,113
0,0,34,113
0,0,57,113
0,0,58,113
0,0,59,113
0,0,60,113
0,0,106,113
0,0,107,113
0,0,109,113
0,0,110,113
0,0,112,113
0,0,147,113
0,0,149,113
0,0,199,113
0,0,7,114
0,0,15,114
0,0,16,114
0,0,17,114
0,0,24,114
0,0,34,114
0,0,50,114
0,0,51,114
0,0,52,114
0,0,53,114
0,0,54,114
0,0,56,114
0,0,103,114
0,0,104,114
0,0,105,114
0,0,108,114
0,0,109,114
0,0,144,114
0,0,145,114
0,0,146,114
0,0,199,114
0,0,6,115
0,0,18,115
0,0,19,115
0,0,20,115
0,0,21,115
0,0,23,115
0,0,35,115
0,0,42,115
0,0,43,115
0,0,44,115
0,0,45,115
0,0,46,115
0,0,47,115
0,0,48,115
0,0,49,115
0,0,99,115
0,0,101,115
0,0,102,115
0,0,104,115
0,0,105,115
0,0,106,115
0,0,142,115
0,0,143,115
0,0,198,115
0,0,5,116
0,0,6,116
0,0,21,116
0,0,22,116
0,0,23,116
0,0,24,116
0,0,25,116
0,0,26,116
0,0,27,116
0,0,28,116
0,0,29,116
0,0,30,116
0,0,31,116
0,0,32,116
0,0,33,116
0,0,34,116
0,0,35,116
0,0,36,116
0,0,37,116
0,0,38,116
0,0,39,116
0,0,40,116
0,0,41,116
0,0,96,116
0,0,97,116
0,0,98,116
0,0,101,116
0,0,102,116
0,0,139,116
0,0,140,116
0,0,141,116
0,0,198,116
0,0,5,117
0,0,22,117
0,0,35,117
0,0,92,117
0,0,93,117
0,0,94,117
0,0,95,117
0,0,97,117
0,0,98,117
0,0,100,117
0,0,137,117
0,0,138,117
0,0,197,117
0,0,4,118
0,0,22,118
0,0,36,118
0,0,88,118
0,0,89,118
0,0,91,118
0,0,94,118
0,0,96,118
0,0,134,118
0,0,135,118
0,0,136,118
0,0,197,118
0,0,3,119
0,0,22,119
0,0,36,119
0,0,84,119
0,0,85,119
0,0,86,119
0,0,87,119
0,0,90,119
0,0,92,119
0,0,93,119
0,0,132,119
0,0,133,119
0,0,196,119
0,0,3,120
0,0,23,120
0,0,37,120
0,0,80,120
0,0,81,120
0,0,82,120
0,0,83,120
0,0,86,120
0,0,87,120
0,0,89,120
0,0,128,120
0,0,129,120
0,0,130,120
0,0,196,120
0,0,2,121
0,0,23,121
0,0,24,121
0,0,38,121
0,0,75,121
0,0,76,121
0,0,77,121
0,0,78,121
0,0,79,121
0,0,82,121
0,0,84,121
0,0,85,121
0,0,125,121
0,0,126,121
0,0,127,121
0,0,195,121
0,0,2,122
0,0,24,122
0,0,25,122
0,0,38,122
0,0,70,122
0,0,71,122
0,0,72,122
0,0,73,122
0,0,74,122
0,0,79,122
0,0,80,122
0,0,81,122
0,0,122,122
0,0,123,122
0,0,124,122
0,0,195,122
0,0,1,123
0,0,25,123
0,0,26,123
0,0,39,123
0,0,64,123
0,0,65,123
0,0,66,123
0,0,67,123
0,0,68,123
0,0,69,123
0,0,75,123
0,0,76,123
0,0,77,123
0,0,120,123
0,0,121,123
0,0,194,123
0,0,1,124
0,0,27,124
0,0,28,124
0,0,29,124
0,0,39,124
0,0,57,124
0,0,58,124
0,0,59,124
0,0,60,124
0,0,61,124
0,0,62,124
0,0,63,124
0,0,70,124
0,0,71,124
0,0,72,124
0,0,74,124
0,0,116,124
0,0,117,124
0,0,119,124
0,0,193,124
0,0,0,125
0,0,30,125
0,0,31,125
0,0,32,125
0,0,33,125
0,0,35,125
0,0,36,125
0,0,40,125
0,0,47,125
0,0,48,125
0,0,49,125
0,0,50,125
0,0,51,125
0,0,52,125
0,0,53,125
0,0,54,125
0,0,55,125
0,0,56,125
0,0,66,125
0,0,67,125
0,0,69,125
0,0,113,125
0,0,114,125
0,0,115,125
0,0,193,125
0,0,0,126
0,0,37,126
0,0,39,126
0,0,40,126
0,0,41,126
0,0,42,126
0,0,43,126
0,0,44,126
0,0,45,126
0,0,46,126
0,0,60,126
0,0,62,126
0,0,63,126
0,0,64,126
0,0,65,126
0,0,110,126
0,0,111,126
0,0,112,126
0,0,192,126
0,0,0,127
0,0,56,127
0,0,57,127
0,0,58,127
0,0,59,127
0,0,106,127
0,0,107,127
0,0,108,127
0,0,109,127
0,0,191,127
0,0,0,128
0,0,50,128
0,0,51,128
0,0,52,128
0,0,53,128
0,0,55,128
0,0,103,128
0,0,104,128
0,0,105,128
0,0,190,128
0,0,191,128
0,0,0,129
0,0,1,129
0,0,44,129
0,0,45,129
0,0,46,129
0,0,47,129
0,0,48,129
0,0,49,129
0,0,99,129
0,0,100,129
0,0,101,129
0,0,102,129
0,0,190,129
0,0,0,130
0,0,1,130
0,0,2,130
0,0,3,130
0,0,4,130
0,0,5,130
0,0,34,130
0,0,35,130
0,0,36,130
0,0,37,130
0,0,38,130
0,0,39,130
0,0,40,130
0,0,42,130
0,0,43,130
0,0,96,130
0,0,97,130
0,0,98,130
0,0,189,130
0,0,0,131
0,0,1,131
0,0,6,131
0,0,7,131
0,0,8,131
0,0,9,131
0,0,10,131
0,0,11,131
0,0,12,131
0,0,13,131
0,0,14,131
0,0,15,131
0,0,16,131
0,0,17,131
0,0,18,131
0,0,19,131
0,0,20,131
0,0,21,131
0,0,22,131
0,0,23,131
0,0,24,131
0,0,25,131
0,0,26,131
0,0,27,131
0,0,28,131
0,0,29,131
0,0,30,131
0,0,31,131
0,0,32,131
0,0,33,131
0,0,92,131
0,0,93,131
0,0,94,131
0,0,95,131
0,0,188,131
0,0,189,131
0,0,1,132
0,0,88,132
0,0,89,132
0,0,90,132
0,0,188,132
0,0,1,133
0,0,2,133
0,0,84,133
0,0,85,133
0,0,86,133
0,0,87,133
0,0,186,133
0,0,187,133
0,0,2,134
0,0,3,134
0,0,79,134
0,0,80,134
0,0,81,134
0,0,82,134
0,0,83,134
0,0,186,134
0,0,3,135
0,0,4,135
0,0,74,135
0,0,75,135
0,0,76,135
0,0,77,135
0,0,78,135
0,0,185,135
0,0,4,136
0,0,5,136
0,0,69,136
0,0,70,136
0,0,71,136
0,0,72,136
0,0,73,136
0,0,184,136
0,0,6,137
0,0,7,137
0,0,64,137
0,0,65,137
0,0,66,137
0,0,67,137
0,0,68,137
0,0,183,137
0,0,8,138
0,0,9,138
0,0,10,138
0,0,58,138
0,0,59,138
0,0,60,138
0,0,61,138
0,0,62,138
0,0,63,138
0,0,182,138
0,0,10,139
0,0,11,139
0,0,12,139
0,0,13,139
0,0,14,139
0,0,50,139
0,0,52,139
0,0,53,139
0,0,54,139
0,0,55,139
0,0,56,139
0,0,57,139
0,0,181,139
0,0,182,139
0,0,14,140
0,0,15,140
0,0,16,140
0,0,17,140
0,0,18,140
0,0,19,140
0,0,20,140
0,0,21,140
0,0,39,140
0,0,40,140
0,0,42,140
0,0,43,140
0,0,44,140
0,0,46,140
0,0,47,140
0,0,49,140
0,0,52,140
0,0,180,140
0,0,22,141
0,0,23,141
0,0,24,141
0,0,25,141
0,0,27,141
0,0,28,141
0,0,29,141
0,0,30,141
0,0,31,141
0,0,33,141
0,0,34,141
0,0,35,141
0,0,36,141
0,0,38,141
0,0,53,141
0,0,54,141
0,0,179,141
0,0,54,142
0,0,55,142
0,0,178,142
0,0,56,143
0,0,176,143
0,0,177,143
0,0,57,144
0,0,176,144
0,0,58,145
0,0,59,145
0,0,174,145
0,0,175,145
0,0,60,146
0,0,173,146
0,0,60,147
0,0,61,147
0,0,171,147
0,0,172,147
0,0,62,148
0,0,63,148
0,0,170,148
0,0,171,148
0,0,63,149
0,0,64,149
0,0,168,149
0,0,169,149
0,0,65,150
0,0,66,150
0,0,167,150
0,0,168,150
0,0,67,151
0,0,165,151
0,0,166,151
0,0,68,152
0,0,69,152
0,0,164,152
0,0,70,153
0,0,71,153
0,0,162,153
0,0,163,153
0,0,72,154
0,0,73,154
0,0,160,154
0,0,161,154
0,0,73,155
0,0,74,155
0,0,158,155
0,0,159,155
0,0,75,156
0,0,76,156
