22,67,150,250
22,68,151,249
22,69,153,249
22,70,154,248
22,71,156,248
22,72,157,247
22,73,159,247
22,74,160,246
22,75,161,246
22,76,162,245
22,77,164,245
22,78,165,244
22,79,164,243
22,80,166,241
22,81,167,241
22,82,168,242
22,83,167,243
22,84,168,242
22,85,169,242
22,86,170,241
22,87,171,241
22,88,172,240
22,89,173,240
22,90,172,240
22,91,171,239
22,92,172,238
22,93,173,238
23,0,95,237
23,1,96,238
23,2,96,239
23,3,97,239
24,0,176,236
24,1,177,235
24,2,178,235
24,3,179,236
24,4,178,237
24,5,177,237
25,0,181,235
26,0,88,234
26,1,88,235
26,2,90,237
26,3,88,235
27,0,183,233
27,1,183,234
28,0,90,233
28,1,92,235
28,2,92,236
28,3,93,236
29,0,185,232
30,0,181,232
30,1,178,235
30,2,177,235
30,3,176,236
30,4,175,236
30,5,176,236
30,6,177,237
30,7,176,238
30,8,175,238
30,9,175,239
30,10,177,237
30,11,178,237
30,12,179,236
30,13,178,235
30,14,180,233
30,15,181,233
31,0,88,232
32,0,85,231
32,1,85,232
32,2,86,233
32,3,86,232
33,0,187,230
33,1,187,231
34,0,87,230
35,0,185,229
35,1,183,231
35,2,184,230
35,3,185,230
36,0,85,229
37,0,190,228
38,0,187,228
39,0,192,226
40,0,79,226
40,1,83,230
40,2,83,229
40,3,82,229
41,0,194,224
42,0,78,224
43,0,192,223
43,1,189,226
44,0,80,223
44,1,80,224
44,2,81,224
44,3,84,227
45,0,194,221
46,0,199,219
46,1,197,221
46,2,196,221
46,3,197,221
47,0,74,219
47,1,76,221
47,2,76,222
47,3,76,221
47,4,77,220
47,5,78,221
47,6,77,220
47,7,77,219
47,8,77,220
47,9,76,221
47,10,75,220
47,11,75,219
48,0,200,217
49,0,201,215
49,1,202,215
50,0,199,215
50,1,195,219
50,2,197,217
50,3,198,217
50,4,198,216
51,0,71,214
51,1,73,216
51,2,73,217
51,3,73,216
51,4,74,215
51,5,75,216
51,6,75,217
51,7,76,217
51,8,74,215
51,9,74,214
51,10,74,215
51,11,73,216
51,12,72,215
51,13,72,214
52,0,202,210
52,1,203,209
52,2,204,210
52,3,204,211
52,4,203,212
52,5,202,211
53,0,203,208
53,1,204,207
53,2,205,208
53,3,205,209
53,4,204,210
53,5,203,209
54,0,69,208
54,1,70,207
54,2,71,208
54,3,71,209
54,4,70,210
54,5,69,209
55,0,204,206
55,1,205,205
55,2,206,206
55,3,206,207
55,4,205,208
55,5,204,207
56,0,68,205
56,1,69,204
56,2,70,205
56,3,70,207
56,4,69,208
56,5,68,207
57,0,205,204
57,1,206,203
57,2,207,204
57,3,207,205
57,4,206,206
57,5,205,205
58,0,206,202
58,1,207,201
58,2,208,202
58,3,208,203
58,4,207,204
58,5,206,203
59,0,67,201
59,1,68,200
59,2,69,201
59,3,69,204
59,4,68,205
59,5,67,204
60,0,207,199
60,1,208,198
60,2,209,199
60,3,209,201
60,4,208,202
60,5,207,201
61,0,66,195
61,1,67,194
61,2,68,195
61,3,68,200
61,4,67,201
61,5,66,200
62,0,208,194
62,1,209,193
62,2,210,194
62,3,210,198
62,4,209,199
62,5,208,198
63,0,209,184
63,1,210,183
63,2,211,184
63,3,211,193
63,4,210,194
63,5,209,193
64,0,65,181
64,1,66,180
64,2,67,181
64,3,67,194
64,4,66,195
64,5,65,194
65,0,208,178
65,1,209,177
65,2,210,178
65,3,210,183
65,4,209,184
65,5,208,183
66,0,207,174
66,1,208,173
66,2,209,174
66,3,209,177
66,4,208,178
66,5,207,177
67,0,66,174
67,1,67,173
67,2,68,174
67,3,68,180
67,4,67,181
67,5,66,180
68,0,206,171
68,1,207,170
68,2,208,171
68,3,208,173
68,4,207,174
68,5,206,173
69,0,67,170
69,1,68,169
69,2,69,170
69,3,69,173
69,4,68,174
69,5,67,173
70,0,205,168
70,1,206,167
70,2,207,168
70,3,207,170
70,4,206,171
70,5,205,170
71,0,204,166
71,1,205,165
71,2,206,166
71,3,206,167
71,4,205,168
71,5,204,167
72,0,68,166
72,1,69,165
72,2,70,166
72,3,70,169
72,4,69,170
72,5,68,169
73,0,203,163
73,1,204,162
73,2,205,163
73,3,205,165
73,4,204,166
73,5,203,165
74,0,69,163
74,1,70,162
74,2,71,163
74,3,71,165
74,4,70,166
74,5,69,165
75,0,201,161
75,1,203,163
75,2,203,165
75,3,204,166
75,4,204,167
75,5,205,168
75,6,205,170
75,7,206,171
75,8,206,173
75,9,207,174
75,10,207,177
75,11,208,178
75,12,208,183
75,13,209,184
75,14,209,193
75,15,208,194
75,16,208,198
75,17,207,199
75,18,207,201
75,19,206,202
75,20,206,203
75,21,205,204
75,22,205,205
75,23,204,206
75,24,204,207
75,25,203,208
75,26,203,209
75,27,202,210
75,28,202,211
75,29,200,213
75,30,201,213
75,31,201,212
75,32,202,211
75,33,203,212
75,34,203,213
75,35,203,212
75,36,204,211
75,37,204,210
75,38,205,209
75,39,205,208
75,40,206,207
75,41,206,206
75,42,207,205
75,43,207,204
75,44,208,203
75,45,208,202
75,46,209,201
75,47,209,199
75,48,210,198
75,49,210,194
75,50,211,193
75,51,211,184
75,52,210,183
75,53,210,178
75,54,209,177
75,55,209,174
75,56,208,173
75,57,208,171
75,58,207,170
75,59,207,168
75,60,206,167
75,61,206,166
75,62,205,165
75,63,205,163
75,64,204,162
75,65,204,161
75,66,204,162
75,67,203,163
75,68,202,162
75,69,202,161
76,0,70,161
76,1,71,160
76,2,72,161
76,3,72,162
76,4,71,163
76,5,70,162
77,0,71,159
77,1,72,158
77,2,73,159
77,3,73,160
77,4,72,161
77,5,71,160
78,0,72,157
78,1,73,156
78,2,74,157
78,3,74,158
78,4,73,159
78,5,72,158
79,0,199,156
79,1,200,155
79,2,201,156
79,3,201,157
79,4,200,158
79,5,199,157
80,0,198,154
80,1,199,153
80,2,200,154
80,3,200,155
80,4,199,156
80,5,198,155
81,0,73,154
81,1,74,153
81,2,75,154
81,3,75,156
81,4,74,157
81,5,73,156
82,0,74,152
82,1,74,153
82,2,73,154
82,3,73,156
82,4,72,157
82,5,72,158
82,6,71,159
82,7,71,160
82,8,70,161
82,9,70,162
82,10,69,163
82,11,69,165
82,12,68,166
82,13,68,169
82,14,67,170
82,15,67,173
82,16,66,174
82,17,66,180
82,18,65,181
82,19,65,194
82,20,66,195
82,21,66,200
82,22,67,201
82,23,67,204
82,24,68,205
82,25,68,207
82,26,69,208
82,27,69,209
82,28,70,210
82,29,70,212
82,30,70,210
82,31,71,209
82,32,72,210
82,33,72,212
82,34,73,212
82,35,72,211
82,36,72,210
82,37,71,209
82,38,71,208
82,39,70,207
82,40,70,205
82,41,69,204
82,42,69,201
82,43,68,200
82,44,68,195
82,45,67,194
82,46,67,181
82,47,68,180
82,48,68,174
82,49,69,173
82,50,69,170
82,51,70,169
82,52,70,166
82,53,71,165
82,54,71,163
82,55,72,162
82,56,72,161
82,57,73,160
82,58,73,159
82,59,74,158
82,60,74,157
82,61,75,156
82,62,75,154
82,63,77,152
82,64,76,152
82,65,76,153
82,66,75,154
82,67,74,153
83,0,198,151
84,0,195,151
84,1,198,154
84,2,198,155
84,3,199,156
84,4,199,157
84,5,200,158
84,6,200,159
84,7,200,158
84,8,201,157
84,9,202,158
84,10,202,159
84,11,203,159
84,12,201,157
84,13,201,156
84,14,200,155
84,15,200,154
84,16,199,153
84,17,198,154
84,18,196,152
84,19,196,151
85,0,196,148
85,1,196,149
85,2,197,149
86,0,192,147
86,1,194,149
86,2,194,148
86,3,193,148
87,0,81,146
87,1,80,147
87,2,79,147
87,3,79,148
87,4,78,149
87,5,77,148
87,6,77,147
87,7,77,148
87,8,75,150
87,9,76,150
87,10,76,149
87,11,77,148
87,12,78,149
87,13,78,150
87,14,78,149
88,0,191,145
89,0,193,144
89,1,193,145
89,2,194,145
89,3,195,146
90,0,80,143
90,1,78,145
90,2,79,144
90,3,80,144
91,0,191,142
92,0,188,141
92,1,188,142
92,2,189,143
92,3,189,142
93,0,85,141
93,1,83,143
93,2,82,143
93,3,82,144
94,0,190,140
95,0,188,139
96,0,185,139
96,1,186,140
97,0,86,139
98,0,186,137
99,0,183,137
100,0,181,135
100,1,181,136
101,0,90,135
101,1,90,136
101,2,88,138
101,3,90,136
102,0,183,134
102,1,183,135
102,2,184,135
103,0,179,134
104,0,88,134
104,1,81,141
104,2,83,139
104,3,84,139
104,4,84,138
104,5,85,137
104,6,86,137
104,7,86,136
105,0,90,133
106,0,179,131
106,1,179,132
106,2,180,132
106,3,181,133
107,0,198,130
107,1,199,129
107,2,200,130
107,3,200,131
107,4,199,132
107,5,198,131
108,0,95,129
108,1,93,131
108,2,92,131
108,3,93,131
108,4,94,132
108,5,93,133
108,6,94,132
108,7,95,132
108,8,94,132
108,9,93,131
108,10,94,130
108,11,95,130
109,0,174,128
109,1,174,129
109,2,175,129
109,3,176,130
109,4,175,131
109,5,174,131
109,6,175,131
109,7,177,133
109,8,177,132
109,9,176,132
109,10,175,131
109,11,176,130
109,12,177,130
109,13,176,130
110,0,98,128
110,1,99,127
110,2,100,127
110,3,101,128
110,4,100,129
110,5,99,129
111,0,167,127
111,1,168,126
111,2,170,126
111,3,171,127
111,4,170,128
111,5,168,128
112,0,100,127
112,1,101,126
112,2,103,126
112,3,104,127
112,4,103,128
112,5,101,128
113,0,165,126
113,1,166,125
113,2,167,125
113,3,168,126
113,4,167,127
113,5,166,127
114,0,103,126
114,1,104,125
114,2,106,125
114,3,107,126
114,4,106,127
114,5,104,127
115,0,195,125
115,1,196,124
115,2,197,125
115,3,197,126
115,4,196,127
115,5,195,126
116,0,162,125
116,1,163,124
116,2,165,124
116,3,166,125
116,4,165,126
116,5,163,126
117,0,106,125
117,1,107,124
117,2,114,124
117,3,115,125
117,4,114,126
117,5,107,126
118,0,158,124
118,1,159,123
118,2,162,123
118,3,163,124
118,4,162,125
118,5,159,125
119,0,114,124
119,1,115,123
119,2,122,123
119,3,123,124
119,4,122,125
119,5,115,125
120,0,194,123
120,1,195,122
120,2,196,123
120,3,196,124
120,4,195,125
120,5,194,124
121,0,154,123
121,1,155,122
121,2,158,122
121,3,159,123
121,4,158,124
121,5,155,124
122,0,122,123
122,1,123,122
122,2,130,122
122,3,131,123
122,4,130,124
122,5,123,124
123,0,130,122
123,1,131,121
123,2,154,121
123,3,155,122
123,4,154,123
123,5,131,123
124,0,193,121
124,1,194,120
124,2,195,121
124,3,195,122
124,4,194,123
124,5,193,122
125,0,131,121
125,1,130,122
125,2,123,122
125,3,122,123
125,4,115,123
125,5,114,124
125,6,107,124
125,7,106,125
125,8,104,125
125,9,103,126
125,10,101,126
125,11,100,127
125,12,99,127
125,13,98,128
125,14,97,128
125,15,98,128
125,16,99,129
125,17,98,130
125,18,97,130
125,19,97,131
125,20,99,129
125,21,100,129
125,22,101,128
125,23,103,128
125,24,104,127
125,25,106,127
125,26,107,126
125,27,114,126
125,28,115,125
125,29,122,125
125,30,123,124
125,31,130,124
125,32,131,123
125,33,154,123
125,34,155,124
125,35,158,124
125,36,159,125
125,37,162,125
125,38,163,126
125,39,165,126
125,40,166,127
125,41,167,127
125,42,168,128
125,43,170,128
125,44,172,130
125,45,172,129
125,46,171,129
125,47,170,128
125,48,171,127
125,49,172,127
125,50,171,127
125,51,170,126
125,52,168,126
125,53,167,125
125,54,166,125
125,55,165,124
125,56,163,124
125,57,162,123
125,58,159,123
125,59,158,122
125,60,155,122
125,61,154,121
126,0,51,121
126,1,52,120
126,2,88,120
126,3,89,121
126,4,88,122
126,5,52,122
127,0,88,120
127,1,89,119
127,2,98,119
127,3,99,120
127,4,98,121
127,5,89,121
128,0,39,120
128,1,40,119
128,2,51,119
128,3,52,120
128,4,51,121
128,5,40,121
129,0,191,119
129,1,193,121
129,2,193,122
129,3,194,123
129,4,194,124
129,5,195,125
129,6,195,126
129,7,196,127
129,8,196,128
129,9,198,130
129,10,198,131
129,11,199,132
129,12,199,133
129,13,199,132
129,14,200,131
129,15,201,132
129,16,200,131
129,17,200,130
129,18,199,129
129,19,198,130
129,20,196,128
129,21,196,127
129,22,197,126
129,23,198,127
129,24,197,126
129,25,197,125
129,26,196,124
129,27,196,123
129,28,195,122
129,29,195,121
129,30,194,120
129,31,194,119
129,32,194,120
129,33,193,121
129,34,192,120
129,35,192,119
130,0,105,119
131,0,29,119
131,1,30,118
131,2,39,118
131,3,40,119
131,4,39,120
131,5,30,120
132,0,21,118
132,1,22,117
132,2,29,117
132,3,30,118
132,4,29,119
132,5,22,119
133,0,13,117
133,1,14,116
133,2,21,116
133,3,22,117
133,4,21,118
133,5,14,118
134,0,7,116
134,1,8,115
134,2,13,115
134,3,14,116
134,4,13,117
134,5,8,117
135,0,3,115
135,1,4,114
135,2,7,114
135,3,8,115
135,4,7,116
135,5,4,116
136,0,189,114
136,1,190,113
136,2,191,114
136,3,191,115
136,4,190,116
136,5,189,115
137,0,188,112
137,1,189,111
137,2,190,112
137,3,190,113
137,4,189,114
137,5,188,113
138,0,187,110
138,1,188,109
138,2,189,110
138,3,189,111
138,4,188,112
138,5,187,111
139,0,204,109
139,1,205,108
139,2,206,109
139,3,206,136
139,4,204,138
139,5,203,138
139,6,202,137
139,7,202,136
139,8,203,135
139,9,203,134
139,10,204,133
140,0,186,108
140,1,187,107
140,2,188,108
140,3,188,109
140,4,187,110
140,5,186,109
141,0,185,105
141,1,186,104
141,2,187,105
141,3,187,107
141,4,186,108
141,5,185,107
142,0,184,102
142,1,185,101
142,2,186,102
142,3,186,104
142,4,185,105
142,5,184,104
143,0,183,100
143,1,184,99
143,2,185,100
143,3,185,101
143,4,184,102
143,5,183,101
144,0,205,99
144,1,206,98
144,2,207,99
144,3,207,108
144,4,206,109
144,5,205,108
145,0,182,97
145,1,183,96
145,2,184,97
145,3,184,99
145,4,183,100
145,5,182,99
146,0,133,96
146,1,134,95
146,2,136,95
146,3,137,96
146,4,136,97
146,5,134,97
147,0,136,95
147,1,137,94
147,2,139,94
147,3,140,95
147,4,139,96
147,5,137,96
148,0,128,95
148,1,128,96
148,2,126,98
148,3,126,99
148,4,126,98
148,5,128,96
148,6,129,97
148,7,128,96
149,0,181,94
149,1,182,93
149,2,183,94
149,3,183,96
149,4,182,97
149,5,181,96
150,0,139,94
150,1,140,93
150,2,143,93
150,3,144,94
150,4,143,95
150,5,140,95
151,0,143,93
151,1,144,92
151,2,146,92
151,3,147,93
151,4,146,94
151,5,144,94
152,0,206,92
152,1,207,91
152,2,208,92
152,3,208,98
152,4,207,99
152,5,206,98
153,0,105,92
153,1,106,91
153,2,107,92
153,3,107,110
153,4,106,111
153,5,105,110
154,0,131,91
154,1,129,93
154,2,130,92
154,3,131,92
155,0,152,90
155,1,153,89
155,2,156,89
155,3,157,90
155,4,156,91
155,5,153,91
156,0,180,89
156,1,181,88
156,2,182,89
156,3,182,93
156,4,181,94
156,5,180,93
157,0,156,89
157,1,157,88
157,2,161,88
157,3,162,89
157,4,161,90
157,5,157,90
158,0,136,89
158,1,134,91
158,2,133,91
158,3,133,92
159,0,161,88
159,1,162,87
159,2,169,87
159,3,170,88
159,4,169,89
159,5,162,89
160,0,137,87
161,0,170,86
161,1,169,87
161,2,162,87
161,3,161,88
161,4,157,88
161,5,156,89
161,6,153,89
161,7,152,90
161,8,149,90
161,9,148,91
161,10,147,91
161,11,146,92
161,12,144,92
161,13,143,93
161,14,140,93
161,15,139,94
161,16,137,94
161,17,136,95
161,18,134,95
161,19,133,96
161,20,131,96
161,21,130,95
161,22,131,96
161,23,133,96
161,24,134,97
161,25,133,98
161,26,131,98
161,27,130,99
161,28,128,99
161,29,130,99
161,30,131,98
161,31,133,98
161,32,134,97
161,33,136,97
161,34,137,96
161,35,139,96
161,36,140,95
161,37,143,95
161,38,144,94
161,39,146,94
161,40,147,93
161,41,148,93
161,42,147,93
161,43,146,92
161,44,147,91
161,45,148,91
161,46,149,90
161,47,152,90
161,48,153,91
161,49,152,92
161,50,150,92
161,51,152,92
161,52,153,91
161,53,156,91
161,54,157,90
161,55,161,90
161,56,162,89
161,57,169,89
161,58,170,88
161,59,179,88
161,60,180,89
161,61,180,93
161,62,181,94
161,63,181,96
161,64,182,97
161,65,182,99
161,66,183,100
161,67,183,101
161,68,184,102
161,69,184,104
161,70,185,105
161,71,185,107
161,72,186,108
161,73,186,109
161,74,187,110
161,75,187,111
161,76,188,112
161,77,188,113
161,78,189,114
161,79,189,115
161,80,190,116
161,81,190,117
161,82,190,116
161,83,191,115
161,84,192,116
161,85,192,117
161,86,193,117
161,87,191,115
161,88,191,114
161,89,190,113
161,90,190,112
161,91,189,111
161,92,189,110
161,93,188,109
161,94,188,108
161,95,187,107
161,96,187,105
161,97,186,104
161,98,186,102
161,99,185,101
161,100,185,100
161,101,184,99
161,102,184,97
161,103,183,96
161,104,183,94
161,105,182,93
161,106,182,89
161,107,181,88
161,108,180,89
161,109,179,88
161,110,170,88
161,111,169,87
161,112,170,86
161,113,180,86
162,0,139,85
163,0,137,84
163,1,132,89
163,2,134,87
163,3,135,87
163,4,135,86
164,0,139,82
165,0,212,81
165,1,213,80
165,2,229,80
165,3,230,81
165,4,229,82
165,5,213,82
166,0,142,81
166,1,141,82
166,2,142,82
167,0,140,80
168,0,145,79
169,0,142,79
170,0,248,78
170,1,249,77
170,2,252,77
170,3,253,78
170,4,252,79
170,5,249,79
171,0,252,77
171,1,253,76
171,2,254,76
171,3,255,77
171,4,254,78
171,5,253,78
172,0,254,76
172,1,255,75
172,2,256,75
172,3,257,76
172,4,256,77
172,5,255,77
173,0,259,75
174,0,149,75
174,1,149,76
174,2,147,78
174,3,150,75
175,0,257,74
175,1,256,75
175,2,255,75
175,3,254,76
175,4,253,76
175,5,252,77
175,6,249,77
175,7,248,78
175,8,244,78
175,9,243,79
175,10,230,79
175,11,229,80
175,12,213,80
175,13,212,81
175,14,209,81
175,15,208,82
175,16,208,85
175,17,207,86
175,18,207,91
175,19,206,92
175,20,206,98
175,21,205,99
175,22,205,108
175,23,204,109
175,24,204,133
175,25,203,134
175,26,203,135
175,27,202,136
175,28,201,135
175,29,202,136
175,30,202,137
175,31,204,139
175,32,204,138
175,33,206,136
175,34,206,109
175,35,207,108
175,36,207,99
175,37,208,98
175,38,208,92
175,39,209,91
175,40,209,87
175,41,209,91
175,42,208,92
175,43,207,91
175,44,207,86
175,45,208,85
175,46,208,82
175,47,209,81
175,48,212,81
175,49,213,82
175,50,212,83
175,51,210,83
175,52,210,85
175,53,210,84
175,54,211,83
175,55,212,83
175,56,213,82
175,57,229,82
175,58,230,81
175,59,243,81
175,60,230,81
175,61,229,80
175,62,230,79
175,63,243,79
175,64,244,78
175,65,248,78
175,66,249,79
175,67,248,80
175,68,245,80
175,69,248,80
175,70,249,79
175,71,252,79
175,72,253,78
175,73,254,78
175,74,255,77
175,75,256,77
175,76,257,76
175,77,256,75
176,0,147,74
176,1,144,77
176,2,145,77
176,3,145,76
177,0,106,74
177,1,107,73
177,2,108,74
177,3,108,91
177,4,107,92
177,5,106,91
178,0,261,73
178,1,262,73
179,0,152,71
179,1,153,70
179,2,154,70
179,3,155,71
179,4,154,72
179,5,153,72
180,0,253,70
180,1,254,69
180,2,256,69
180,3,257,70
180,4,256,71
180,5,254,71
181,0,251,69
181,1,252,68
181,2,253,68
181,3,254,69
181,4,253,70
181,5,252,70
182,0,157,69
182,1,158,69
183,0,155,69
183,1,154,70
183,2,153,70
183,3,152,71
183,4,151,71
183,5,149,73
183,6,151,71
183,7,152,71
183,8,153,72
183,9,152,73
183,10,153,72
183,11,154,72
183,12,155,71
183,13,154,70
184,0,248,68
184,1,249,67
184,2,251,67
184,3,252,68
184,4,251,69
184,5,249,69
185,0,246,67
185,1,247,66
185,2,248,66
185,3,249,67
185,4,248,68
185,5,247,68
186,0,159,67
187,0,244,66
187,1,245,65
187,2,246,65
187,3,247,66
187,4,246,67
187,5,245,67
188,0,242,65
188,1,243,64
188,2,244,64
188,3,245,65
188,4,244,66
188,5,243,66
189,0,236,62
189,1,237,61
189,2,238,61
189,3,239,62
189,4,238,63
189,5,237,63
190,0,234,61
190,1,235,60
190,2,236,60
190,3,237,61
190,4,236,62
190,5,235,62
191,0,166,61
191,1,161,66
192,0,232,60
192,1,233,59
192,2,234,59
192,3,235,60
192,4,234,61
192,5,233,61
193,0,230,57
193,1,230,58
193,2,232,58
193,3,233,59
193,4,232,60
193,5,230,60
193,6,232,60
193,7,233,61
193,8,234,61
193,9,235,62
193,10,236,62
193,11,237,63
193,12,238,63
193,13,239,64
193,14,238,63
193,15,239,62
193,16,240,62
193,17,241,63
193,18,242,63
193,19,243,64
193,20,242,65
193,21,241,65
193,22,242,65
193,23,243,66
193,24,244,66
193,25,245,67
193,26,246,67
193,27,247,68
193,28,248,68
193,29,249,69
193,30,251,69
193,31,252,70
193,32,253,70
193,33,254,71
193,34,256,71
193,35,257,72
193,36,258,72
193,37,257,72
193,38,256,71
193,39,257,70
193,40,259,70
193,41,260,71
193,42,262,71
193,43,260,71
193,44,259,70
193,45,257,70
193,46,256,69
193,47,254,69
193,48,253,68
193,49,252,68
193,50,251,67
193,51,249,67
193,52,248,66
193,53,247,66
193,54,246,65
193,55,245,65
193,56,244,64
193,57,243,64
193,58,242,63
193,59,241,63
193,60,240,62
193,61,239,62
193,62,238,61
193,63,237,61
193,64,236,60
193,65,235,60
193,66,234,59
193,67,233,59
193,68,232,58
193,69,231,58
194,0,223,56
194,1,224,55
194,2,226,55
194,3,227,56
194,4,226,57
194,5,224,57
195,0,107,56
195,1,108,55
195,2,109,56
195,3,109,73
195,4,108,74
195,5,107,73
196,0,221,55
196,1,222,54
196,2,223,54
196,3,224,55
196,4,223,56
196,5,222,56
197,0,217,54
197,1,218,53
197,2,221,53
197,3,222,54
197,4,221,55
197,5,218,55
198,0,215,53
198,1,216,52
198,2,217,52
198,3,218,53
198,4,217,54
198,5,216,54
199,0,216,52
199,1,215,53
199,2,216,54
199,3,217,54
199,4,218,55
199,5,221,55
199,6,222,56
199,7,223,56
199,8,224,57
199,9,226,57
199,10,228,59
199,11,228,58
199,12,227,58
199,13,226,57
199,14,227,56
199,15,228,56
199,16,227,56
199,17,226,55
199,18,224,55
199,19,223,54
199,20,222,54
199,21,221,53
199,22,218,53
199,23,217,52
200,0,164,52
200,1,165,51
200,2,166,52
200,3,166,54
200,4,165,55
200,5,164,54
201,0,163,49
201,1,164,48
201,2,165,49
201,3,165,51
201,4,164,52
201,5,163,51
202,0,215,46
202,1,216,45
202,2,217,46
202,3,217,48
202,4,216,49
202,5,215,48
203,0,216,44
203,1,217,43
203,2,218,44
203,3,218,45
203,4,217,46
203,5,216,45
204,0,160,44
204,1,161,43
204,2,162,44
204,3,162,45
204,4,161,46
204,5,160,45
205,0,217,41
205,1,218,40
205,2,219,41
205,3,219,43
205,4,218,44
205,5,217,43
206,0,157,41
206,1,160,44
206,2,160,45
206,3,161,46
206,4,161,47
206,5,163,49
206,6,163,51
206,7,164,52
206,8,164,54
206,9,165,55
206,10,165,58
206,11,156,67
206,12,157,67
206,13,157,66
206,14,158,65
206,15,159,65
206,16,159,64
206,17,164,59
206,18,165,59
206,19,165,55
206,20,166,54
206,21,167,55
206,22,167,59
206,23,167,55
206,24,166,54
206,25,166,52
206,26,165,51
206,27,165,49
206,28,164,48
206,29,163,49
206,30,161,47
206,31,161,46
206,32,162,45
206,33,163,46
206,34,162,45
206,35,162,44
206,36,161,43
206,37,161,42
206,38,161,43
206,39,160,44
206,40,159,43
206,41,159,42
206,42,158,42
207,0,218,39
207,1,219,38
207,2,220,39
207,3,220,40
207,4,219,41
207,5,218,40
208,0,158,39
208,1,159,39
208,2,160,40
208,3,159,39
209,0,193,38
209,1,191,40
210,0,219,37
210,1,220,36
210,2,221,37
210,3,221,38
210,4,220,39
210,5,219,38
211,0,108,37
211,1,109,36
211,2,110,37
211,3,110,55
211,4,109,56
211,5,108,55
212,0,186,36
212,1,186,37
212,2,187,37
212,3,188,38
212,4,187,39
212,5,186,39
212,6,187,39
212,7,188,40
212,8,189,40
212,9,188,40
212,10,187,39
212,11,188,38
212,12,190,38
212,13,188,38
213,0,195,35
213,1,195,36
213,2,196,35
214,0,193,35
214,1,192,36
215,0,180,35
215,1,181,34
215,2,182,34
215,3,183,35
215,4,182,36
215,5,181,36
216,0,220,34
216,1,221,33
216,2,222,34
216,3,222,36
216,4,221,37
216,5,220,36
217,0,155,34
218,0,0,34
218,1,0,81
219,0,197,33
220,0,179,32
220,1,179,33
220,2,180,33
220,3,181,34
220,4,180,35
220,5,179,35
220,6,180,35
220,7,181,36
220,8,182,36
220,9,184,38
220,10,184,37
220,11,183,37
220,12,182,36
220,13,183,35
220,14,184,35
220,15,183,35
220,16,182,34
220,17,181,34
221,0,150,32
221,1,155,37
221,2,155,38
221,3,156,39
221,4,155,38
