ShapeType,CurveID,X,Y
0.0,0.0,35,78
0.0,0.0,35,78
0.0,0.0,35,78
0.0,0.0,35,78
0.0,0.0,35,78
0.0,0.0,35,78
0.0,0.0,35,78
0.0,0.0,35,78
0.0,0.0,35,78
0.0,0.0,34,78
0.0,0.0,34,78
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,79
0.0,0.0,34,80
0.0,0.0,34,80
0.0,0.0,34,80
0.0,0.0,34,80
0.0,0.0,34,80
0.0,0.0,34,80
0.0,0.0,33,80
0.0,0.0,33,80
0.0,0.0,33,80
0.0,0.0,33,80
0.0,0.0,33,80
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,81
0.0,0.0,33,82
0.0,0.0,33,82
0.0,0.0,33,82
0.0,0.0,33,82
0.0,0.0,33,82
0.0,0.0,32,82
0.0,0.0,32,82
0.0,0.0,32,82
0.0,0.0,32,82
0.0,0.0,32,82
0.0,0.0,32,82
0.0,0.0,32,82
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,83
0.0,0.0,32,84
0.0,0.0,32,84
0.0,0.0,32,84
0.0,0.0,32,84
0.0,0.0,31,84
0.0,0.0,31,84
0.0,0.0,31,84
0.0,0.0,31,84
0.0,0.0,31,84
0.0,0.0,31,84
0.0,0.0,31,84
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,85
0.0,0.0,31,86
0.0,0.0,31,86
0.0,0.0,31,86
0.0,0.0,31,86
0.0,0.0,31,86
0.0,0.0,31,86
0.0,0.0,30,86
0.0,0.0,30,86
0.0,0.0,30,86
0.0,0.0,30,86
0.0,0.0,30,86
0.0,0.0,30,86
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,87
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,30,88
0.0,0.0,29,88
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,89
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,90
0.0,0.0,29,91
0.0,0.0,29,91
0.0,0.0,29,91
0.0,0.0,29,91
0.0,0.0,29,91
0.0,0.0,29,91
0.0,0.0,29,91
0.0,0.0,28,91
0.0,0.0,28,91
0.0,0.0,28,91
0.0,0.0,28,91
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,92
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,93
0.0,0.0,28,94
0.0,0.0,28,94
0.0,0.0,28,94
0.0,0.0,28,94
0.0,0.0,28,94
0.0,0.0,28,94
0.0,0.0,28,94
0.0,0.0,28,94
0.0,0.0,27,94
0.0,0.0,27,94
0.0,0.0,27,94
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,95
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,96
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,97
0.0,0.0,27,98
0.0,0.0,27,98
0.0,0.0,27,98
0.0,0.0,27,98
0.0,0.0,27,98
0.0,0.0,26,98
0.0,0.0,26,98
0.0,0.0,26,98
0.0,0.0,26,98
0.0,0.0,26,98
0.0,0.0,26,98
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,99
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,100
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,101
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,102
0.0,0.0,26,103
0.0,0.0,26,103
0.0,0.0,26,103
0.0,0.0,26,103
0.0,0.0,25,103
0.0,0.0,25,103
0.0,0.0,25,103
0.0,0.0,25,103
0.0,0.0,25,103
0.0,0.0,25,103
0.0,0.0,25,103
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,104
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,105
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,106
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,107
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,108
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,109
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,110
0.0,0.0,25,111
0.0,0.0,25,111
0.0,0.0,25,111
0.0,0.0,25,111
0.0,0.0,24,111
0.0,0.0,24,111
0.0,0.0,24,111
0.0,0.0,24,111
0.0,0.0,24,111
0.0,0.0,24,111
0.0,0.0,24,111
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,112
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,113
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,114
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,115
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,116
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,117
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,118
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,119
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,120
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,121
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,122
0.0,0.0,24,123
0.0,0.0,24,123
0.0,0.0,24,123
0.0,0.0,24,123
0.0,0.0,24,123
0.0,0.0,24,123
0.0,0.0,25,123
0.0,0.0,25,123
0.0,0.0,25,123
0.0,0.0,25,123
0.0,0.0,25,123
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,124
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,125
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,126
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,127
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,128
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,129
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,130
0.0,0.0,25,131
0.0,0.0,25,131
0.0,0.0,25,131
0.0,0.0,25,131
0.0,0.0,25,131
0.0,0.0,26,131
0.0,0.0,26,131
0.0,0.0,26,131
0.0,0.0,26,131
0.0,0.0,26,131
0.0,0.0,26,131
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,132
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,133
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,134
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,135
0.0,0.0,26,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,136
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,137
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,138
0.0,0.0,27,139
0.0,0.0,27,139
0.0,0.0,27,139
0.0,0.0,27,139
0.0,0.0,27,139
0.0,0.0,27,139
0.0,0.0,27,139
0.0,0.0,28,139
0.0,0.0,28,139
0.0,0.0,28,139
0.0,0.0,28,139
0.0,0.0,28,139
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,140
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,141
0.0,0.0,28,142
0.0,0.0,28,142
0.0,0.0,28,142
0.0,0.0,28,142
0.0,0.0,28,142
0.0,0.0,28,142
0.0,0.0,28,142
0.0,0.0,29,142
0.0,0.0,29,142
0.0,0.0,29,142
0.0,0.0,29,142
0.0,0.0,29,142
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,143
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,144
0.0,0.0,29,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,145
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,146
0.0,0.0,30,147
0.0,0.0,30,147
0.0,0.0,30,147
0.0,0.0,30,147
0.0,0.0,31,147
0.0,0.0,31,147
0.0,0.0,31,147
0.0,0.0,31,147
0.0,0.0,31,147
0.0,0.0,31,147
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,148
0.0,0.0,31,149
0.0,0.0,31,149
0.0,0.0,31,149
0.0,0.0,31,149
0.0,0.0,32,149
0.0,0.0,32,149
0.0,0.0,32,149
0.0,0.0,32,149
0.0,0.0,32,149
0.0,0.0,32,149
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,150
0.0,0.0,32,151
0.0,0.0,32,151
0.0,0.0,32,151
0.0,0.0,32,151
0.0,0.0,33,151
0.0,0.0,33,151
0.0,0.0,33,151
0.0,0.0,33,151
0.0,0.0,33,151
0.0,0.0,33,151
0.0,0.0,33,151
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,152
0.0,0.0,33,153
0.0,0.0,33,153
0.0,0.0,34,153
0.0,0.0,34,153
0.0,0.0,34,153
0.0,0.0,34,153
0.0,0.0,34,153
0.0,0.0,34,153
0.0,0.0,34,153
0.0,0.0,34,153
0.0,0.0,34,153
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,34,154
0.0,0.0,35,154
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,155
0.0,0.0,35,156
0.0,0.0,35,156
0.0,0.0,35,156
0.0,0.0,35,156
0.0,0.0,35,156
0.0,0.0,36,156
0.0,0.0,36,156
0.0,0.0,36,156
0.0,0.0,36,156
0.0,0.0,36,156
0.0,0.0,36,156
0.0,0.0,36,157
0.0,0.0,36,157
0.0,0.0,36,157
0.0,0.0,36,157
0.0,0.0,36,157
0.0,0.0,36,157
0.0,0.0,36,157
0.0,0.0,36,157
0.0,0.0,36,157
0.0,0.0,36,157
1.0,0.0,176,67
1.0,0.0,176,67
1.0,0.0,176,67
1.0,0.0,176,67
1.0,0.0,176,66
1.0,0.0,176,66
1.0,0.0,175,66
1.0,0.0,175,66
1.0,0.0,175,66
1.0,0.0,175,66
1.0,0.0,175,66
1.0,0.0,175,65
1.0,0.0,175,65
1.0,0.0,175,65
1.0,0.0,175,65
1.0,0.0,175,65
1.0,0.0,174,65
1.0,0.0,174,65
1.0,0.0,174,64
1.0,0.0,174,64
1.0,0.0,174,64
1.0,0.0,174,64
1.0,0.0,174,64
1.0,0.0,174,64
1.0,0.0,174,64
1.0,0.0,173,63
1.0,0.0,173,63
1.0,0.0,173,63
1.0,0.0,173,63
1.0,0.0,173,63
1.0,0.0,173,63
1.0,0.0,173,63
1.0,0.0,173,62
1.0,0.0,173,62
1.0,0.0,173,62
1.0,0.0,172,62
1.0,0.0,172,62
1.0,0.0,172,62
1.0,0.0,172,62
1.0,0.0,172,61
1.0,0.0,172,61
1.0,0.0,172,61
1.0,0.0,172,61
1.0,0.0,172,61
1.0,0.0,171,61
1.0,0.0,171,61
1.0,0.0,171,61
1.0,0.0,171,60
1.0,0.0,171,60
1.0,0.0,171,60
1.0,0.0,171,60
1.0,0.0,171,60
1.0,0.0,171,60
1.0,0.0,171,60
1.0,0.0,170,59
1.0,0.0,170,59
1.0,0.0,170,59
1.0,0.0,170,59
1.0,0.0,170,59
1.0,0.0,170,59
1.0,0.0,170,59
1.0,0.0,170,59
1.0,0.0,170,58
1.0,0.0,169,58
1.0,0.0,169,58
1.0,0.0,169,58
1.0,0.0,169,58
1.0,0.0,169,58
1.0,0.0,169,58
1.0,0.0,169,57
1.0,0.0,169,57
1.0,0.0,169,57
1.0,0.0,168,57
1.0,0.0,168,57
1.0,0.0,168,57
1.0,0.0,168,57
1.0,0.0,168,57
1.0,0.0,168,56
1.0,0.0,168,56
1.0,0.0,168,56
1.0,0.0,167,56
1.0,0.0,167,56
1.0,0.0,167,56
1.0,0.0,167,56
1.0,0.0,167,56
1.0,0.0,167,55
1.0,0.0,167,55
1.0,0.0,167,55
1.0,0.0,167,55
1.0,0.0,166,55
1.0,0.0,166,55
1.0,0.0,166,55
1.0,0.0,166,55
1.0,0.0,166,54
1.0,0.0,166,54
1.0,0.0,166,54
1.0,0.0,166,54
1.0,0.0,165,54
1.0,0.0,165,54
1.0,0.0,165,54
1.0,0.0,165,54
1.0,0.0,165,53
1.0,0.0,165,53
1.0,0.0,165,53
1.0,0.0,165,53
1.0,0.0,164,53
1.0,0.0,164,53
1.0,0.0,164,53
1.0,0.0,164,53
1.0,0.0,164,52
1.0,0.0,164,52
1.0,0.0,164,52
1.0,0.0,164,52
1.0,0.0,163,52
1.0,0.0,163,52
1.0,0.0,163,52
1.0,0.0,163,52
1.0,0.0,163,52
1.0,0.0,163,51
1.0,0.0,163,51
1.0,0.0,163,51
1.0,0.0,162,51
1.0,0.0,162,51
1.0,0.0,162,51
1.0,0.0,162,51
1.0,0.0,162,51
1.0,0.0,162,51
1.0,0.0,162,50
1.0,0.0,162,50
1.0,0.0,161,50
1.0,0.0,161,50
1.0,0.0,161,50
1.0,0.0,161,50
1.0,0.0,161,50
1.0,0.0,161,50
1.0,0.0,161,50
1.0,0.0,160,49
1.0,0.0,160,49
1.0,0.0,160,49
1.0,0.0,160,49
1.0,0.0,160,49
1.0,0.0,160,49
1.0,0.0,160,49
1.0,0.0,160,49
1.0,0.0,159,49
1.0,0.0,159,48
1.0,0.0,159,48
1.0,0.0,159,48
1.0,0.0,159,48
1.0,0.0,159,48
1.0,0.0,159,48
1.0,0.0,158,48
1.0,0.0,158,48
1.0,0.0,158,48
1.0,0.0,158,48
1.0,0.0,158,48
1.0,0.0,158,47
1.0,0.0,158,47
1.0,0.0,158,47
1.0,0.0,157,47
1.0,0.0,157,47
1.0,0.0,157,47
1.0,0.0,157,47
1.0,0.0,157,47
